lng,lat,id,@id,addr:city,addr:street,denotation,leaf_cycle,leaf_type,natural,genus,species,species:es,species:mp,species:es_1,wikidata,wikipedia
-71.0502808,-34.7113697,node/6389361922,node/6389361922,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0502638,-34.7113816,node/6389361923,node/6389361923,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.0503068,-34.7113527,node/6389361924,node/6389361924,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0504575,-34.7112784,node/6389430098,node/6389430098,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0503813,-34.7113174,node/6389430099,node/6389430099,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0504385,-34.7112921,node/6389430101,node/6389430101,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-71.0505377,-34.7112367,node/6389434572,node/6389434572,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0505764,-34.7112122,node/6389434573,node/6389434573,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0506171,-34.7112653,node/6389434574,node/6389434574,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa Acacia,,,,
-71.0505134,-34.7113293,node/6389434575,node/6389434575,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-71.050615,-34.7111988,node/6389434576,node/6389434576,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-71.050658,-34.7111671,node/6389434577,node/6389434577,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-71.0507415,-34.7111171,node/6389434578,node/6389434578,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.0507818,-34.7110878,node/6389434579,node/6389434579,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.050708,-34.7112196,node/6389434580,node/6389434580,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia dealbata,Aromo australiano,,,,
-71.0507206,-34.7110935,node/6389454936,node/6389454936,Chimbarongo,Rosendo Jaramillo,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.0507629,-34.7110727,node/6389454937,node/6389454937,Chimbarongo,Rosendo Jaramillo,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.0508149,-34.7110688,node/6389454938,node/6389454938,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.0508662,-34.7110452,node/6389454939,node/6389454939,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0509168,-34.7110216,node/6389454940,node/6389454940,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0509667,-34.710989,node/6389454941,node/6389454941,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0510152,-34.7109598,node/6389454942,node/6389454942,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0509846,-34.7110619,node/6389454943,node/6389454943,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa Acacia,,,,
-71.0509974,-34.7109339,node/6389454944,node/6389454944,Chimbarongo,Rosendo Jaramillo,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.051322,-34.7108731,node/6389459845,node/6389459845,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0512084,-34.7109338,node/6389459846,node/6389459846,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0513022,-34.710883,node/6389459847,node/6389459847,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0511073,-34.710911,node/6389464808,node/6389464808,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0511441,-34.7108869,node/6389464809,node/6389464809,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0511521,-34.7109667,node/6389464810,node/6389464810,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.051248,-34.7108247,node/6389464811,node/6389464811,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.051223,-34.7108387,node/6389464812,node/6389464812,Chimbarongo,Rosendo Jaramillo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0511997,-34.7108553,node/6389464813,node/6389464813,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0511158,-34.7110327,node/6389476839,node/6389476839,Chimbarongo,Rosendo Jaramillo,garden,deciduous,broadleaved,tree,Manihot,Manihot grahamii,Mandioca Brava,,,,
-71.0513978,-34.7108743,node/6389494296,node/6389494296,Chimbarongo,Rosendo Jaramillo,garden,,broadleaved,tree,,,,,,,
-71.0515009,-34.7106839,node/6389494297,node/6389494297,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Catalpa,Catalpa bignonioides,Catalpa,,,,
-71.0514639,-34.7107093,node/6389494298,node/6389494298,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513127,-34.7107899,node/6389494299,node/6389494299,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513621,-34.7107623,node/6389494300,node/6389494300,Chimbarongo,Rosendo Jaramillo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513392,-34.7107761,node/6389494301,node/6389494301,Chimbarongo,Rosendo Jaramillo,street,,broadleaved,tree,,,,,,,
-71.0513335,-34.7107296,node/6389512973,node/6389512973,Chimbarongo,Rosendo Jaramillo,garden,,broadleaved,tree,,,,,,,
-71.0514316,-34.7105497,node/6389512974,node/6389512974,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0514729,-34.7106035,node/6389512975,node/6389512975,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513344,-34.7104238,node/6389550388,node/6389550388,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513088,-34.7103919,node/6389550389,node/6389550389,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513926,-34.7103542,node/6389550390,node/6389550390,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513631,-34.7104642,node/6389550391,node/6389550391,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0513473,-34.7102858,node/6389550392,node/6389550392,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0513711,-34.7103134,node/6389550393,node/6389550393,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0512714,-34.7103387,node/6389550394,node/6389550394,Chimbarongo,Conviento Viejo,street,deciduous,broadleaved,tree,Catalpa,Catalpa bignonioides,Catalpa,,,,
-71.0511824,-34.7102322,node/6389554918,node/6389554918,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0511497,-34.71018,node/6389554919,node/6389554919,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0511012,-34.7101227,node/6389554920,node/6389554920,Chimbarongo,Conviento Viejo,street,deciduous,broadleaved,tree,Catalpa,Catalpa bignonioides,Catalpa,,,,
-71.051155,-34.7100147,node/6389554921,node/6389554921,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0512123,-34.7101126,node/6389554922,node/6389554922,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0509715,-34.7099383,node/6389558725,node/6389558725,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0510009,-34.709983,node/6389558726,node/6389558726,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.050979,-34.7098192,node/6389558727,node/6389558727,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.050929,-34.7097407,node/6389558728,node/6389558728,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0509608,-34.7097842,node/6389558729,node/6389558729,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0509449,-34.7097581,node/6389558730,node/6389558730,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0510463,-34.7098958,node/6389558731,node/6389558731,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0510225,-34.7100191,node/6389591372,node/6389591372,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0510656,-34.7100747,node/6389591373,node/6389591373,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.0509662,-34.7096848,node/6389591374,node/6389591374,Chimbarongo,Convenio Viejo,garden,evergreen,palm,tree,Phoenix,Phoenix canariensis,Palmera Canaria,,,,
-71.0509636,-34.7095992,node/6389591375,node/6389591375,Chimbarongo,Convenio Viejo,garden,evergreen,broadleaved,tree,,,,,,,
-71.0505515,-34.709229,node/6389591376,node/6389591376,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0505754,-34.7092569,node/6389591377,node/6389591377,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0505914,-34.7092774,node/6389591378,node/6389591378,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0506074,-34.7093028,node/6389591379,node/6389591379,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0505705,-34.7091763,node/6389591380,node/6389591380,Chimbarongo,Convento Viejo,garden,evergreen,needleleaved,tree,Araucaria,Araucaria araucana,Araucaria,Pehuén,,,
-71.0504389,-34.7090863,node/6389591381,node/6389591381,Chimbarongo,Convenio Viejo,street,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0504728,-34.7090688,node/6389591382,node/6389591382,Chimbarongo,Convento Viejo,garden,evergreen,needleleaved,tree,,,,,,,
-71.0505024,-34.7091055,node/6389591383,node/6389591383,Chimbarongo,Convento Viejo,garden,evergreen,needleleaved,tree,,,,,,,
-71.0503917,-34.7089677,node/6389591384,node/6389591384,Chimbarongo,Convenio Viejo,garden,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0504282,-34.7089491,node/6389591885,node/6389591885,Chimbarongo,Convenio Viejo,garden,deciduous,broadleaved,tree,Populus,Populus nigra,Álamo,,,,
-71.0501525,-34.7086424,node/6389613155,node/6389613155,Chimbarongo,Convento Viejo,garden,,broadleaved,tree,Cordyline,Cordyline australis,Dracena,,,,
-71.0500026,-34.7085054,node/6389613156,node/6389613156,Chimbarongo,Convento Viejo,street,deciduous,broadleaved,tree,Catalpa,Catalpa bignonioides,Catalpa,,,,
-71.0502304,-34.7085762,node/6389613157,node/6389613157,Chimbarongo,Convento Viejo,garden,evergreen,needleleaved,tree,Araucaria,Araucaria araucana,Araucaria,Pehuén,,,
-71.0503083,-34.7085228,node/6389613158,node/6389613158,Chimbarongo,Convento Viejo,garden,,broadleaved,tree,Washingtonia,Washingtonia filifera,Palma de Washington,,,,
-71.0499861,-34.7084749,node/6389613159,node/6389613159,Chimbarongo,Convento Viejo,street,evergreen,broadleaved,tree,Parkinsonia,Parkinsonia aculeata,Cina cina,,,Q279482,es:Parkinsonia aculeata
-71.0474812,-34.7086774,node/6389734026,node/6389734026,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0475393,-34.7086449,node/6389734027,node/6389734027,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0475795,-34.7086208,node/6389734028,node/6389734028,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0471572,-34.7088385,node/6389734033,node/6389734033,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0471122,-34.7088734,node/6389734034,node/6389734034,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0472068,-34.7089143,node/6389734035,node/6389734035,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0471046,-34.7089782,node/6389734036,node/6389734036,Chimbarongo,García Reyes,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0471264,-34.7088575,node/6389734037,node/6389734037,Chimbarongo,García Reyes,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0470975,-34.7088719,node/6389757586,node/6389757586,Chimbarongo,García Reyes,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0471549,-34.7089498,node/6389757587,node/6389757587,Chimbarongo,García Reyes,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0471554,-34.7089478,node/6389757588,node/6389757588,Chimbarongo,García Reyes,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0471941,-34.7087149,node/6389757589,node/6389757589,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0471663,-34.7086717,node/6389757590,node/6389757590,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0472254,-34.7085985,node/6389757591,node/6389757591,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Fraxinus,Fraxinus sp.,Fresno,,,,
-71.0470491,-34.7085181,node/6389760404,node/6389760404,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0470772,-34.7083956,node/6389760405,node/6389760405,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0471031,-34.7084529,node/6389760406,node/6389760406,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.046935,-34.708367,node/6389760407,node/6389760407,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0468482,-34.7080839,node/6389760408,node/6389760408,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0468815,-34.708135,node/6389760409,node/6389760409,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0469562,-34.7082318,node/6389760410,node/6389760410,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-71.0468449,-34.7082445,node/6389760411,node/6389760411,Chimbarongo,Avenida Chile,street,evergreen,broadleaved,tree,Grevillea,Grevillea robusta,Roble Australiano,,,,
-71.0465572,-34.7078625,node/6389760412,node/6389760412,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0466922,-34.7078892,node/6389760413,node/6389760413,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0466361,-34.7078128,node/6389760414,node/6389760414,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0458385,-34.7075602,node/6389893924,node/6389893924,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0458528,-34.707552,node/6389893925,node/6389893925,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0458716,-34.7075392,node/6389893926,node/6389893926,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0464917,-34.7075644,node/6389893927,node/6389893927,Chimbarongo,Avenida Chile,garden,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0458928,-34.7075261,node/6389893928,node/6389893928,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0459461,-34.7075081,node/6389899879,node/6389899879,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Acacia,Acacia dealbata,Aromo australiano,,,,
-71.0461598,-34.7073915,node/6389899880,node/6389899880,Chimbarongo,Avenida Chile,garden,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0463038,-34.7073693,node/6389899881,node/6389899881,Chimbarongo,Avenida Chile,avenue,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0462477,-34.7074412,node/6389901049,node/6389901049,Chimbarongo,Avenida Chile,avenue,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0457316,-34.7075843,node/6389922493,node/6389922493,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0456291,-34.7073745,node/6389922494,node/6389922494,Chimbarongo,Raúl Quintín Jiménez,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0455687,-34.7073662,node/6389922495,node/6389922495,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Liquidambar,Liquidambar styraciflua,Liquidámbar,,,,
-71.0455269,-34.7072409,node/6389922496,node/6389922496,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0453539,-34.7070984,node/6389922497,node/6389922497,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0455864,-34.7073878,node/6389922498,node/6389922498,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0456876,-34.7075266,node/6389922499,node/6389922499,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0458185,-34.7077165,node/6389922500,node/6389922500,Chimbarongo,Raúl Quintín Jiménez,park,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0458526,-34.7077599,node/6389922501,node/6389922501,Chimbarongo,Raúl Quintín Jiménez,park,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0459091,-34.7078418,node/6389922502,node/6389922502,Chimbarongo,Raúl Quintín Jiménez,park,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0458889,-34.7078072,node/6389922503,node/6389922503,Chimbarongo,Raúl Quintín Jiménez,park,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0459742,-34.7079093,node/6389922504,node/6389922504,Chimbarongo,Raúl Quintín Jiménez,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0458713,-34.707787,node/6389922505,node/6389922505,Chimbarongo,Raúl Quintín Jiménez,park,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0457204,-34.7076222,node/6389922506,node/6389922506,Chimbarongo,Pasaje Pisagua,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0451234,-34.7078521,node/6389941644,node/6389941644,Chimbarongo,Pasaje Pisagua,garden,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0447118,-34.7079311,node/6389941645,node/6389941645,Chimbarongo,Pasaje Pisagua,garden,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.044757,-34.7079985,node/6389941649,node/6389941649,Chimbarongo,Pasaje Pisagua,garden,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0450641,-34.7078818,node/6389942453,node/6389942453,Chimbarongo,Pasaje Pisagua,garden,evergreen,palm,tree,Phoenix,Phoenix canariensis,Palma canaria,,,,
-71.0450347,-34.7078977,node/6389942454,node/6389942454,Chimbarongo,Pasaje Pisagua,garden,evergreen,palm,tree,Phoenix,Phoenix canariensis,Palma canaria,,,,
-71.0449472,-34.7078315,node/6389942455,node/6389942455,Chimbarongo,Pasaje Pisagua,garden,evergreen,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-71.0447617,-34.7078912,node/6389942460,node/6389942460,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0446814,-34.7077321,node/6389942465,node/6389942465,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0447016,-34.7077563,node/6389942466,node/6389942466,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0447294,-34.7077913,node/6389942467,node/6389942467,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0447503,-34.7078148,node/6389942468,node/6389942468,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0446466,-34.7079319,node/6389942469,node/6389942469,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0445994,-34.7079427,node/6389942470,node/6389942470,Chimbarongo,Pasaje Pisagua,garden,,broadleaved,tree,,,,,,,
-71.0450632,-34.7074431,node/6389955442,node/6389955442,Chimbarongo,Carlos Piddo,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0450264,-34.7073818,node/6389955443,node/6389955443,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0450054,-34.707353,node/6389955444,node/6389955444,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0451818,-34.7074791,node/6390030451,node/6390030451,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0452019,-34.7075128,node/6390030452,node/6390030452,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Prunus,Prunus cerasifera,Ciruelo Rojo,,,,
-71.0452324,-34.7076718,node/6390030453,node/6390030453,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0452902,-34.7076376,node/6390030454,node/6390030454,Chimbarongo,Carlos Piddo,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0453173,-34.7076695,node/6390030455,node/6390030455,Chimbarongo,Carlos Piddo,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0453354,-34.7076238,node/6390030456,node/6390030456,Chimbarongo,Carlos Piddo,garden,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa Acacia,,,,
-71.0449762,-34.707352,node/6390030457,node/6390030457,Chimbarongo,Carlos Piddo,garden,,broadleaved,tree,Cordyline,Cordyline australis,Dracena,,,,
-71.0449998,-34.7073853,node/6390030458,node/6390030458,Chimbarongo,Carlos Piddo,garden,,broadleaved,tree,Cordyline,Cordyline australis,Dracena,,,,
-71.0454996,-34.707899,node/6390036589,node/6390036589,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0462237,-34.708787,node/6390038465,node/6390038465,Chimbarongo,Carlos Piddo,street,deciduous,needleleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0462651,-34.7087661,node/6390038466,node/6390038466,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-71.0463125,-34.7087434,node/6390038467,node/6390038467,Chimbarongo,Carlos Piddo,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0459674,-34.709001,node/6390042006,node/6390042006,Chimbarongo,Carlos Piddo,street,deciduous,needleleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0459421,-34.7090162,node/6390042007,node/6390042007,Chimbarongo,Carlos Piddo,street,deciduous,needleleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0458826,-34.7089932,node/6390042008,node/6390042008,Chimbarongo,Carlos Piddo,street,deciduous,needleleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0459154,-34.7090269,node/6390042009,node/6390042009,Chimbarongo,Carlos Piddo,street,deciduous,needleleaved,tree,Acacia,Acacia caven,Espino,,,,
