lat	lng	mag	time
36.5885	-89.5935	1.72	1668587271800
61.6518	-149.3938	1.4	1668586989969
38.7343	-119.7194	0.4	1668586306650
36.9702	-118.1546	1.1	1668586246418
51.8581666666667	-178.020166666667	1.88	1668585890500
44.4548333	-111.0355	0.58	1668585583680
46.2	-122.187166666667	-0.01	1668585528540
36.9068333	-118.2303333	2.01	1668585519740
60.4273333333333	-152.776333333333	-0.89	1668585513360
60.4323333333333	-152.771666666667	-0.8	1668585108040
38.8168335	-122.7981644	1.19	1668585085720
44.2435	-110.93	0.54	1668584936120
36.9324989	-121.8460007	1.76	1668584095900
19.4933333333333	-155.577666666667	2.14	1668583833470
33.2913333	-116235	0.67	1668583548670
41509	-112179	1.92	1668583230860
19.1264991760254	-155.403671264648	2.13000011	1668583036640
17.8605	-66.9078333333333	2.73	1668582476170
36.52683333	-98.9515	0.8	1668582308279
63.0247	-151.3737	1.4	1668581004514
38.8199997	-122.7988358	0.86	1668580645220
38.8431664	-122.8785019	0.37	1668579813730
38.831665	-122.8166656	1.18	1668579518890
33.5886667	-116.8075	0.48	1668579200550
40.7406667	-122.0063333	1.65	1668579168750
51.8706666666667	-177.992833333333	1.39	1668578883080
35.29766667	-97.98433333	1.38	1668578842269
37.4355	-122413	0.57	1668578742230
38.8185005	-122.8181686	0.96	1668578679600
-4.7464	100.7715	5.5	1668578492279
33.2186667	-116.7458333	0.53	1668578424430
-1.5345	-77.5119	4.5	1668578122990
35.7	-117.5926667	1.08	1668578091800
51.8556666666667	-178004	1.9	1668577688380
17.9746666666667	-66.8238333333333	1.94	1668577681190
33.6861667	-116.7306667	0.84	1668577596450
58.2783333333333	-154.945166666667	0.17	1668577186980
37.4401667	-122.4241667	2.83	1668576136280
37.4141667	-118.6013333	0.96	1668575677110
37.4438333	-122.4131667	1.15	1668575630470
31.66193408	-104.3159348	2.3	1668575616994
57.7179	-157.2385	1.8	1668574986754
38.8398323	-122.8361664	0.92	1668574499460
46.1981666666667	-122177	0.32	1668574340040
19.4536666666667	-155.608333333333	2.19	1668573421870
61.7289	-151731	1.7	1668572563912
36.4895	-89.5585	1.54	1668572019260
35.10233333	-95.55383333	1.6	1668571950870
35.10416667	-95.55483333	1.13	1668571753250
33.6906667	-116788	1.13	1668571528790
35508	-118.3966667	1.46	1668571269410
34.5163333	-116.5345	1.6	1668571074810
41.1844	-115.7589	1	1668570958781
38.8156662	-122.7971649	1.63	1668570833160
44.8071667	-110.7921667	0.29	1668570698130
17.9571666666667	-66.8531666666667	2.33	1668570217280
59.7623	-152.1637	1.3	1668569779079
60591	-152.1494	1.4	1668569535221
19.2119998931885	-155.387664794922	1.86000001	1668569430560
38.9716667	-111.3016667	1.31	1668569428120
44.0674	130.2784	4.4	1668569297170
19.4888333333333	-155.654333333333	0.61	1668569045160
17.9521666666667	-66.9526666666667	2.52	1668568023900
38.7736664	-122.7279968	0.59	1668567811750
41.5006667	-112176	0.83	1668566942220
26.5862	102.0918	4.7	1668566820825
17945	-66957	2.08	1668566804460
34.1426667	-116.4381667	0.93	1668566463760
61.4825	-151954	1.8	1668565924998
58.2351666666667	-155.223666666667	-0.28	1668565832750
36.29116667	-97.29166667	1.87	1668565638410
33.9245	-116.7785	1.21	1668565025980
60335	-150.8351	1.5	1668564527478
19.4566669464111	-155.598495483398	1.76999998	1668564469250
41.5035	-112.1803333	0.43	1668564043260
33.4636667	-116.5061667	1.62	1668563890850
17.9813333333333	-67.0433333333333	2.25	1668563384360
19.5641666666667	-155.602833333333	0.73	1668561689740
60.4223333333333	-152.781166666667	-0.43	1668561379890
23.0713	121.2003	4.1	1668560974939
56.8776666666667	-158.0895	-0.01	1668560956000
36.6811	-116.2734	-0.4	1668560668720
61.8836	-149.3066	1.6	1668559781391
46.8466666666667	-121.936833333333	-0.19	1668559673050
17.9435	-66.9565	1.97	1668559636540
19.1840000152588	-155.492004394531	1.92999995	1668558674890
38.8311653	-122.8075027	0.85	1668558465330
64.9934	-147313	1.5	1668558116727
44.8156667	-110.7755	0.08	1668557911350
60518	-152.858666666667	-0.69	1668557889760
33.4421667	-116.6365	0.78	1668557706700
39.6046	-120.0096	0.6	1668557084163
41.9793	-119.5495	1.7	1668556554638
39.4866667	-123.1146667	2.24	1668556185910
22.0142	142.6983	4.2	1668555794093
19.1723327636719	-155.473999023438	2.34	1668555637340
58.2283333333333	-155.182666666667	0.18	1668555286840
58.2156666666667	-155.108166666667	-0.12	1668555088500
19.6035	-64.7556	3.76	1668555051300
44.8088333	-110.7946667	0.83	1668554827290
38.8160019	-122.7993317	0.82	1668554801510
58.1803333333333	-155.334333333333	-0.2	1668554439170
35.5006667	-118.3938333	1.97	1668554248700
33.4906667	-116.4865	0.17	1668554189530
33.4905	-116481	0.8	1668554179880
38.4982	-118.2748	0.9	1668553986185
63206	-151113	1.5	1668553958132
19.1805000305176	-155.380996704102	1.91999996	1668553914560
19.6775	-155.534833333333	0.92	1668553569910
58512	-155.020666666667	0.14	1668552422460
38.838501	-122.8371658	0.86	1668552171170
38.8381653	-122.8368301	0.64	1668552117390
38.8383331	-122.8371658	1.21	1668552079340
38.8376656	-122.8359985	0.86	1668552060390
19.3910007476807	-155.271667480469	1.78999996	1668551542700
19.2159996032715	-155.397994995117	2.03999996	1668550229510
58.4675	-154.3649	0.8	1668549285662
33.1423333	-116.6511667	0.63	1668548818290
60.1147	-150.5685	1.4	1668548601865
18534	-68.5895	3.91	1668548396540
61.9622	-151.4617	1.7	1668548041419
44.7975	-110815	0.76	1668547361260
58169	-155.4073	0.2	1668547311673
37.1349983	-121.6173325	1.78	1668547102420
-59.7682	-26.1288	5.2	1668547060708
58.2446666666667	-155143	-0.53	1668546983540
-42.7885	124.6003	5.2	1668546852539
63.2406	-150.2326	1.5	1668545905066
6.2063	126.5994	4.5	1668545520379
63.4886	-147.3486	1.2	1668545465727
-53.6998	140.5488	4.9	1668545191937
62.5855	-151.3333	1.8	1668545032981
36.4085	-116.9707	0.4	1668544603330
33.4758333	-116.4636667	0.65	1668544574500
38.1155	-122.1795	1.72	1668544555280
44807	-110.7965	0.34	1668544480980
32.7716667	-116.8943333	1.31	1668544222260
39344	-120.0142	0.5	1668542949188
19074	-64.9728333333333	2.99	1668542927020
36.0755	-117.8586667	0.26	1668542640470
36757	-116.2315	-0.2	1668542345983
33.1605	-116.5438333	0.89	1668541437390
62.4805	-148.2947	2.9	1668541392848
58.2278333333333	-155.143833333333	-0.3	1668540790730
35.94183333	-97885	1.24	1668540651509
44.7898333	-110806	0.64	1668540583930
53.8158	157.6033	4.3	1668540511886
38.2014	-117.8786	2.5	1668540505937
44782	-110.8101667	1.35	1668539947560
44.7856667	-110.8083333	0.94	1668539784940
44.7908333	-110.8025	0.97	1668539777630
32.5905	-117.1846667	0.88	1668539084000
38.8465004	-122.8170013	0.91	1668538261260
60559	-142.7462	0.5	1668538081531
44.7888333	-110.8075	0.72	1668537929500
59748	-153.0766	1.6	1668537917049
57.8074	-156073	1.6	1668537199844
44.7856667	-110.8126667	0.54	1668537176590
44.8095	-110.7931667	0.59	1668537043830
58.2338333333333	-155.134666666667	-0.4	1668537043600
37508	-119.3948333	1.48	1668537012000
44.7981667	-110.7905	0.81	1668536999600
44.8055	-110.7951667	0.46	1668536977470
19.1375007629395	-155.492004394531	1.99000001	1668536909160
58256	-155.080666666667	-0.1	1668536702840
35.6653333	-117.4735	0.82	1668536477870
44.8036667	-110.7991667	-0.16	1668536176640
44803	-110.7963333	0.21	1668536158170
38.8050003	-122.821167	0.78	1668535245900
46.8721666666667	-121.974333333333	0.12	1668535023970
37.1849	-116.1816	-0.2	1668534843314
34.5215	-118813	1.72	1668534210120
34.5215	-118795	1.69	1668534208440
33.1393333	-115.6155	1.48	1668534189590
33.2178333	-116.7468333	0.81	1668533936150
60.4383333333333	-152.761166666667	-0.47	1668533851460
58.2978333333333	-154.982833333333	0.21	1668533829550
60.5021666666667	-152.7035	-0.37	1668533580770
-30.6359	-71.3494	4.8	1668533181214
36.7548332	-121.4286652	1.77	1668533137450
-6.9346	105.4664	4.9	1668532928199
-7.0628	105.3135	4.6	1668532871096
58.4983	-136.9697	2.3	1668532870585
38836	-122807	0.5	1668532155280
-7.3258	128.2513	4.3	1668531958626
35.0418333	-118.9996667	1.6	1668531723410
38.8364983	-122.793663	0.85	1668531488330
19.2481670379639	-155.390167236328	1.82000005	1668531092370
39278	-123.2368333	1.27	1668529906470
35.41716667	-97.88816667	1.79	1668529561690
34.0233333	-117.2253333	2.49	1668529235170
19.4603328704834	-155.594833374023	1.9	1668529186400
12.9753	-88.8837	4.5	1668528781829
44.8068333	-110.8001667	-0.02	1668528541400
62.5602	-149.7491	1.4	1668528489726
33.5731667	-116.5956667	0.87	1668528161970
35.9786667	-120.9305	0.74	1668528096800
58.2246666666667	-155.103333333333	0.57	1668527366710
40.3675	-119.6538	0.8	1668527307549
19.4823333333333	-155.654166666667	2.14	1668526906140
17.9731666666667	-66.9676666666667	2.2	1668526768640
60.7188	-149.2177	1.4	1668526420649
53.0723333333333	-169.408666666667	2.68	1668526254720
33.8216667	-115.7708333	2.01	1668526125280
33577	-116.5988333	0.48	1668525888300
58.2526666666667	-155088	-0.59	1668525564480
58.2261666666667	-155.168166666667	-0.45	1668525288690
36.7541656	-121.4331665	1.16	1668524805470
58.8542	-136.8184	2.3	1668524794262
27.7158	55.9911	4.6	1668524554636
38.8338318	-122.8146667	1.57	1668523957650
44.7791667	-110.8161667	0.43	1668523730280
44.7965	-110.8045	1.03	1668523664500
-31.6459	-69.7009	4.2	1668523654496
35.5035	-118.3915	0.89	1668523300510
44.8381667	-110.7298333	0.09	1668523223120
44.7948333	-110.7875	-0.08	1668523208650
44.7971667	-110.8031667	0.13	1668523124810
38.8063316	-122.7801666	1.16	1668522492550
62.3529	-149.1265	1.3	1668522200473
44.7953333	-110.8038333	0.47	1668521915960
44.7856667	-110.8086667	0.71	1668521888580
44.7896667	-110.8121667	1.05	1668521577380
38.8100014	-122.8929977	1.44	1668521039770
61.0902	-147.3998	1.5	1668521003077
58177	-155.27	-0.26	1668520955350
31.670851	-104.4979557	2.3	1668520723637
36331	-89.5348333333333	1.73	1668520666560
39016	-123.3463333	1.28	1668519488580
38.7963333	-122.8134995	0.35	1668519418740
18.0036666666667	-66.8448333333333	1.6	1668519178230
57.9951666666667	-155.916333333333	1.49	1668518644140
44.7846667	-110.8155	0.96	1668518590440
44.7733333	-110.8103333	0.74	1668518426280
44.7893333	-110.8098333	0.59	1668518384710
63.6058	-147729	1.6	1668518239686
34.0858333	-116.3836667	0.7	1668517264600
61357	-147.7799	1.5	1668515934191
-53.6768	140.9345	4.9	1668515060634
61145	-139.9489	2.5	1668515052503
-30.2992	-67.3159	4	1668514348113
38.7729988	-122.7173309	1.8	1668514179600
22.3473	121.0835	4.9	1668513199899
57.7859	-154088	1.6	1668512716133
38799	-122.7506667	0.64	1668512509690
59.7383	-150.9143	1.1	1668512438804
37.3	-121.6691667	0.93	1668511457030
61.0433	-148.3205	1.2	1668511075382
58173	-155.360833333333	-0.43	1668510397480
37537	-118.8758333	1.08	1668510265550
0.0198	124.3218	4.7	1668510156146
37.5738	78.0498	4.6	1668509621511
35.28233333	-98.01733333	2.92	1668509353730
36.0106667	-117.8636667	0.98	1668509214340
41.5006667	-112.1768333	0.66	1668509026410
31.56097224	-104.1038136	2.7	1668508853304
59.6706	-152.5525	0.8	1668508779741
61.3828	-150.4391	1.6	1668508713480
58.2561666666667	-155.089666666667	-0.25	1668508475200
44.7835	-110.8316667	0.7	1668507212620
39.2905	-123.3411667	1.18	1668506605850
37.2975	-120.0023333	2.27	1668506335450
33.7005	-116.7311667	0.53	1668506311030
5.7189	126.1189	4.4	1668505648519
36.0209999	-120.581337	1.89	1668505631760
37.0896	-117.9937	1.5	1668505567502
46.2003333333333	-122187	0.88	1668505001960
41.5023333	-112.1751667	0.8	1668504838360
38.8195	-118.9836	1	1668504602650
38.5134	-117.9204	0.8	1668504587866
61183	-148.2399	1	1668503793597
17.9643333333333	-66.9543333333333	1.77	1668503594560
19.2465000152588	-155.446670532227	1.74000001	1668503400310
31.67310564	-104.5039	2.1	1668502810773
60.7224	-143.0596	0.2	1668502480921
36.7169	-116.1139	-0.3	1668502296790
61.6136	-149.6705	1.4	1668502273419
19.4915008544922	-155.664993286133	1.75999999	1668501468820
33.5986667	-116806	0.25	1668501455220
35.28283333	-98.01116667	1.03	1668501433449
18.5408333333333	-66.3203333333333	2.93	1668501385330
40.7298333	-112.0733333	0.41	1668501354790
19.4794998168945	-155.660507202148	1.78999996	1668500848670
14.0707	119.4159	4.9	1668500677875
31.60614057	-104.267069	2.1	1668499425063
12.1694	141.9053	4.8	1668499413197
31.67031277	-104.5087165	1.9	1668499262019
56.3086	-156.7167	3.7	1668498964739
61.5267	-146.4356	1.6	1668498857893
19.4893333333333	-155.661333333333	2.6	1668498825900
58.25	-155.080166666667	-0.42	1668498814590
57.7716666666667	-156035	0.48	1668498349680
61.8019	-148.9385	0.7	1668498342969
34323	-97521	1.35	1668498338649
37.0882	-117.9965	1.7	1668498200678
63.4454	-146.2187	1.6	1668498035122
37.8746681	-121.9455032	2.41	1668497731110
37.8811684	-121.9384995	1.26	1668497603250
33.2773333	-116083	1.83	1668497472720
33.2538333	-116777	0.72	1668497169190
19429	-155.607833333333	2.28	1668496901370
19.4246666666667	-155.6055	1.68	1668496895140
33.6486667	-116.7128333	0.51	1668496581590
35285	-98.00416667	1.29	1668496321710
-6.1669	129.0004	5	1668495798479
60.4321666666667	-152.764333333333	-0.87	1668495777980
38.8084984	-122.7983322	1.11	1668495306260
35.28883333	-98.01516667	1.59	1668495249560
17.9393333333333	-66.9525	2.81	1668495097700
35.27633333	-98.0055	1.28	1668494933929
38.8086662	-122.7986679	0.74	1668494891090
60.5361666666667	-152593	-0.8	1668494831450
17.9585	-66.9556666666667	2.22	1668494643930
35.2805	-98.00533333	1.3	1668494145579
38.840168	-122.8256683	1.43	1668494099150
65.0924	-148.9276	1.2	1668493642147
35.2815	-98.01166667	1.51	1668493554829
63.4758	-146.0122	1.1	1668493380549
54.4852	164.3307	4.6	1668493261569
60.6343	-147.5989	1.3	1668493181579
61.8324	-150.7514	2.3	1668492104502
31.62391152	-104.1360584	2.3	1668491905563
39118	-119.7277	0.9	1668491894686
38.7978325	-122.7498322	1.84	1668491697540
58.2491666666667	-155.085666666667	-0.29	1668490215530
63.2158	-149.5133	1.6	1668489770940
64.5194	-151.1857	1.3	1668489424300
35.6535	-117.5548333	0.66	1668489253880
59.7729	-152789	1.7	1668487802337
38.8163338	-122.7996674	0.81	1668487489200
-14.7176	-76.4799	4.7	1668487056096
32.6773333	-116.0468333	0.65	1668486917670
33.4821667	-116.9133333	1.11	1668486759010
37.7416667	-112.9376667	1.58	1668486688200
31.61580634	-104.2644523	2.2	1668486509889
35055	-118.3655	0.59	1668485804870
38.8255005	-122.8535004	0.85	1668485444160
61.0563	-147.4999	2.4	1668484944839
39.3318	-117.4792	3	1668484912499
17941	-66.8718333333333	2.29	1668484477810
65.36	-149.9763	1.2	1668484315987
34009	-116.8586667	1.65	1668483897920
22.5261	121.2311	4.6	1668483834435
56.8786666666667	-158183	-0.66	1668483684530
57.9614	-154.5871	1	1668482711349
17.9678333333333	-66.7425	2.16	1668481907020
51.8645	-177.978833333333	1.24	1668481472060
51.8586666666667	-178.012333333333	0.72	1668481454950
59.8043	-153204	1.4	1668481372629
18.5663333333333	-66685	3.19	1668481145880
-33.2057	-72.0099	4.3	1668480202641
35.7417	-116.6105	0.8	1668479932613
17.9393333333333	-66.9516666666667	1.95	1668479682890
46.8548333333333	-121.962166666667	0.3	1668479386030
44.8136667	-110.7971667	0.56	1668479213800
38.7939987	-122.7483368	1.13	1668479192690
35.5071667	-118.3876667	1	1668479171000
35.9591667	-117.6903333	0.92	1668479109360
35769	-117.5768333	0.57	1668479103390
45.7212	-73.6966	3	1668479013302
35.28316667	-98.0185	1.46	1668478506580
37.0946667	-119.8225	2.08	1668478187650
38.1881	-117867	0.6	1668478138856
58.2533333333333	-155.083333333333	0.9	1668477797420
60044	-153.0905	-0.57	1668477597420
46.8588333333333	-121.962333333333	0.02	1668477488200
33.1638333	-116.4658333	0.64	1668477366450
38.8181648	-122.7638321	0.45	1668476949660
60.1939	-151.8668	1.5	1668476944371
33.1395	-115.9621667	1.45	1668476811540
46.8558333333333	-121.9655	0.37	1668476580240
19.1559	-95.8789	4.3	1668476566516
63.1597	-150.2459	1.8	1668476340052
38.8333321	-122.8144989	1.18	1668476274060
44.7865	-110825	1.55	1668475886140
35.7538333	-117573	1.71	1668475871890
51.8598333333333	-177.982333333333	0.66	1668475187730
35.28333333	-98.01566667	1.31	1668474862839
19.191333770752	-155.475997924805	1.70000005	1668474664790
36.9561	-116.1842	-0.2	1668474646458
33.4818333	-116.5133333	0.62	1668474633780
57.8326666666667	-156.171166666667	-0.05	1668474074270
40.1481	-119.1484	1.8	1668473483421
38.8240013	-122.7655029	0.47	1668473262760
19.2110004425049	-155.393325805664	1.73000002	1668473157120
58.2286666666667	-155.190666666667	-0.57	1668473003690
19.4026666666667	-155.288166666667	1.77	1668472843030
33.1418333	-115961	1.15	1668472413710
33255	-116781	0.86	1668472338820
19.1805000305176	-155.485336303711	1.84000003	1668472312060
62.9177	-149.4799	2.5	1668471879746
51.0142	99.9372	4.3	1668471842160
33.6813333	-116.7053333	0.72	1668471422730
44.8076667	-110.8141667	0.54	1668471387580
40.1611	-119.1431	1.1	1668471099676
62.9567	-150.4929	1.7	1668470856865
58.3557	-154.1906	1.7	1668470601066
44.8028333	-110.8166667	0.91	1668470579080
38.8185005	-122.8011703	0.35	1668470464410
57.7773	-157.3207	1.7	1668470420886
63.6547	-150.6346	1.6	1668470220886
41.5066667	-112.1758333	1.09	1668469668410
38966	-111.3081667	1.65	1668469637930
64.6191	-148.3994	1.5	1668469332121
34.5753333	-118.8825	1.13	1668468960750
38.8074989	-122.7851639	0.84	1668468815130
31.99061506	-103.8394973	2	1668468560667
44.7695	-110.8513333	0.36	1668468243250
44.7873333	-110.8095	-0.3	1668468089900
19.191499710083	-155.483337402344	2.1	1668468067280
38.8428345	-122.8263321	0.98	1668468032520
44.7983333	-110.8086667	0.49	1668468027770
17.9536666666667	-66.9055	1.97	1668467881170
44.8021667	-110.8073333	0.7	1668467730680
44.7943333	-110809	1.01	1668467483020
44.8031667	-110.8075	0.73	1668467427470
65.0155	-147.0465	1.5	1668467323424
38.8284988	-122.8108368	1.2	1668467292290
60.0323333333333	-153.094666666667	-0.61	1668467210570
37.7926674	-121.9386673	1.92	1668467204240
32.26959229	-101.9327601	2.1	1668467187709
32.27508545	-101.9349038	2	1668467187617
38.8278351	-122.8008347	0.63	1668466714970
44.8041667	-110.8188333	1.67	1668466495250
-24.2516	-66.8423	4.3	1668465784633
17.9516666666667	-66.9545	2	1668465664410
38.8175011	-122.7986679	0.96	1668465381640
33869	-117.4936667	1.04	1668465220350
38.8170013	-122.7993317	0.63	1668465142740
38.7876663	-122.7671661	0.83	1668464915790
38.7678337	-122.7080002	0.54	1668464864060
38.8283348	-122.8014984	0.35	1668464263870
-24.9935	179.7471	4.3	1668464152186
32.26226807	-101.9113234	1.9	1668464036717
58.2495	-155.1205	-0.55	1668463298150
17.95	-66.9555	2.09	1668463000930
33.4708333	-116.7831667	1.06	1668462737700
35.2865	-98.01516667	1.98	1668462537960
38.8163338	-122.8001633	0.7	1668462486600
37236	-116572	0.5	1668462457443
38.8165016	-122.7996674	1.14	1668462348510
38.8170013	-122.7994995	0.89	1668461998010
38.8170013	-122.8001633	0.35	1668461669100
38.8268318	-122.8033371	0.36	1668461491310
44.1483333333333	-122.732166666667	1.55	1668461264700
58.5017	-152.6264	1.7	1668460788912
38.8168335	-122.7968369	0.96	1668460608040
33.4796667	-116.7751667	0.51	1668460438040
38.8151665	-122.7988358	0.62	1668460378610
33.4716667	-116781	1.25	1668460350550
-22.5582	-175074	4.6	1668459752619
38.8204994	-122.8128357	0.41	1668459390730
33.1465	-115.9611667	0.94	1668459076440
46.1985	-122.186166666667	0.29	1668459030240
56.9005	-158.052333333333	-0.08	1668458848990
38.8173332	-122.7998352	0.84	1668458659250
38.8175011	-122.7986679	1.19	1668458536800
38.8168335	-122.8001633	0.84	1668458458190
51.8541666666667	-177.974333333333	0.65	1668458427980
