lng,lat
-71.033272,-34.6985026
-71.0332826,-34.6985221
-71.0333255,-34.6986556
-71.0332983,-34.6985453
-71.0337628,-34.6984504
-71.0338007,-34.6984199
-71.0337063,-34.6983688
-71.0335033,-34.6980967
-71.0335202,-34.6981245
-71.0336116,-34.6982345
-71.033587,-34.6982063
-71.0336891,-34.6983379
-71.0337207,-34.6983096
-71.0336944,-34.698275
-71.0337582,-34.6983442
-71.0340864,-34.6988276
-71.0340726,-34.6988735
-71.0341166,-34.6988681
-71.0342678,-34.6991506
-71.034256,-34.6991291
-71.0341666,-34.6989301
-71.0343552,-34.6992637
-71.034712,-34.6997548
-71.0348481,-34.6999516
-71.0348953,-34.7000258
-71.0349602,-34.7001076
-71.0349324,-34.7000778
-71.0349113,-34.7000494
-71.0349796,-34.7001277
-71.0331222,-34.6991546
-71.0331178,-34.6993075
-71.0332227,-34.6993013
-71.0332966,-34.6994117
-71.0332854,-34.699378
-71.0333789,-34.6995235
-71.0334131,-34.6995587
-71.0335035,-34.6998468
-71.0334871,-34.6998162
-71.0334722,-34.6997898
-71.0333851,-34.6996815
-71.0334089,-34.6997133
-71.0334275,-34.699747
-71.03275,-34.6992794
-71.0326528,-34.6993267
-71.0327534,-34.6991935
-71.0328352,-34.6992455
-71.0328782,-34.6992254
-71.0329128,-34.699206
-71.032941,-34.6991905
-71.0328525,-34.6991465
-71.0328211,-34.6991678
-71.0324218,-34.6993631
-71.0321581,-34.6994862
-71.0322515,-34.6995198
-71.032378,-34.6993791
-71.0322777,-34.6995071
-71.0321772,-34.699478
-71.0322481,-34.6994465
-71.0322631,-34.6994376
-71.032278,-34.6994296
-71.0322939,-34.6994229
-71.0323847,-34.6991724
-71.0323112,-34.6990585
-71.0321874,-34.698875
-71.0322014,-34.698896
-71.0320276,-34.6986515
-71.0320762,-34.698711
-71.0321096,-34.6987648
-71.0320582,-34.6986844
-71.0319537,-34.6985617
-71.0319228,-34.6986109
-71.0317403,-34.698693
-71.0317657,-34.6987266
-71.0315913,-34.6988325
-71.0317371,-34.699033
-71.0317219,-34.6990088
-71.0317025,-34.6989817
-71.0316511,-34.6989117
-71.0314099,-34.6985623
-71.0313796,-34.6985178
-71.0312767,-34.6983779
-71.031338,-34.6984604
-71.0311783,-34.6982207
-71.0311648,-34.6981563
-71.0316386,-34.6988869
-71.0316144,-34.6988571
-71.0317514,-34.695029
-71.031761,-34.695047
-71.0317798,-34.6950793
-71.0319471,-34.6953792
-71.0319032,-34.6953916
-71.0319449,-34.6954598
-71.0315593,-34.6956231
-71.0315331,-34.6957156
-71.0313919,-34.6957726
-71.0309709,-34.6954775
-71.0311847,-34.6956986
-71.0312099,-34.6957412
-71.0311465,-34.695634
-71.0309772,-34.6959439
-71.0310708,-34.6956432
-71.0310805,-34.6956598
-71.0315588,-34.6957641
-71.0314762,-34.6957951
-71.031334,-34.6958528
-71.0313599,-34.6958399
-71.0303313,-34.6960521
-71.0297128,-34.6960207
-71.0297247,-34.695987
-71.0297721,-34.6959286
-71.0300008,-34.6959105
-71.030053,-34.6958942
-71.0300889,-34.6958451
-71.0302127,-34.6957265
-71.0298706,-34.6959608
-71.0317744,-34.6963231
-71.0317418,-34.6964399
-71.031971,-34.6965621
-71.0319098,-34.6965164
-71.031895,-34.6965916
-71.0321186,-34.6968133
-71.0320559,-34.6967302
-71.0320183,-34.6966269
-71.0321798,-34.6969032
-71.0319819,-34.6967467
-71.0318139,-34.6963795
-71.0321537,-34.696864
-71.0324521,-34.6968608
-71.0323124,-34.6968596
-71.0325195,-34.6967631
-71.0324992,-34.6967737
-71.0326731,-34.6967558
-71.0325809,-34.6966955
-71.0322598,-34.6968837
-71.0322262,-34.6969052
-71.0323649,-34.6968344
-71.0330095,-34.6965454
-71.0329751,-34.6965623
-71.0329489,-34.6965797
-71.0328927,-34.696643
-71.0328075,-34.6966937
-71.032774,-34.6967115
-71.0325593,-34.6965834
-71.0325013,-34.6965909
-71.0324886,-34.6964784
-71.0330077,-34.6965197
-71.0325338,-34.6965502
-71.0325918,-34.6963486
-71.0324207,-34.6964044
-71.03251,-34.6965071
-71.0322573,-34.6962419
-71.032276,-34.6961941
-71.0323981,-34.6963601
-71.0321109,-34.6961288
-71.0320815,-34.6961436
-71.0315588,-34.6963514
-71.0314973,-34.6963793
-71.0314359,-34.6964002
-71.0318302,-34.6962456
-71.0318712,-34.6962276
-71.0320372,-34.6961625
-71.0320047,-34.6961742
-71.0319126,-34.6962088
-71.0324287,-34.6958969
-71.032483,-34.6958683
-71.0324577,-34.6958823
-71.0324085,-34.6959063
-71.0320945,-34.6960384
-71.0321408,-34.6960208
-71.0321189,-34.6960288
-71.0320342,-34.6960636
-71.0319875,-34.6960836
-71.0319665,-34.6960948
-71.0319174,-34.696116
-71.0318857,-34.6961325
-71.0323244,-34.6959348
-71.0322987,-34.6959476
-71.0322237,-34.695977
-71.0322022,-34.6959888
-71.0325105,-34.6959574
-71.0324097,-34.6959986
-71.0323755,-34.6960167
-71.0321998,-34.6961702
-71.0323864,-34.6963016
-71.032292,-34.6962984
-71.0323296,-34.6963457
-71.0323448,-34.6963714
-71.032304,-34.6963819
-71.0324433,-34.6965266
-71.0324065,-34.6964786
-71.0326025,-34.6966168
-71.0325874,-34.6965924
-71.0327986,-34.6958212
-71.0329604,-34.6957625
-71.0330098,-34.6957391
-71.0330743,-34.6957175
-71.0331341,-34.6956926
-71.0330473,-34.695591
-71.0333732,-34.6956189
-71.0333384,-34.6956196
-71.0332254,-34.6956605
-71.0330974,-34.6955153
-71.0331158,-34.6955362
-71.0331374,-34.6955526
-71.0331633,-34.6955775
-71.0331341,-34.695598
-71.0330141,-34.6956069
-71.0335207,-34.695454
-71.033545,-34.695446
-71.033572,-34.6954295
-71.0337153,-34.6953726
-71.0336623,-34.6953957
-71.0336093,-34.6954148
-71.0318745,-34.6975628
-71.0317424,-34.6973863
-71.0317563,-34.6974029
-71.031775,-34.6974251
-71.0318145,-34.6974832
-71.0318325,-34.6975094
-71.0318547,-34.6975339
-71.0330288,-34.7001022
-71.0330066,-34.7001119
-71.0330408,-34.7000653
-71.0330291,-34.7000462
-71.033029,-34.69998
-71.033038,-34.6999955
-71.0329786,-34.6998821
-71.0328845,-34.69985
-71.0327784,-34.6996108
-71.0329239,-34.6999086
-71.0321862,-34.6987704
-71.0322127,-34.6989147
-71.0319603,-34.6984512
-71.0319309,-34.6984041
-71.0319463,-34.6984263
-71.031765,-34.6981867
-71.0316619,-34.6980451
-71.0317097,-34.6981052
-71.031726,-34.6981281
-71.0317437,-34.6981557
-71.0317041,-34.6982198
-71.0316882,-34.6981896
-71.0323882,-34.6982867
-71.0324669,-34.6982429
-71.0324798,-34.69826
-71.0326162,-34.6985984
-71.0335569,-34.6999161
-71.0337844,-34.7000663
-71.0337091,-34.6999711
-71.0336675,-34.7000802
-71.0336271,-34.7000201
-71.0336874,-34.7001065
-71.0338506,-34.700331
-71.0339149,-34.700418
-71.0339158,-34.7002679
-71.0338017,-34.7002488
-71.0339341,-34.7002902
-71.0337496,-34.7001726
-71.0336523,-34.6998795
-71.0338231,-34.700129
-71.034004,-34.700379
-71.0339996,-34.7003721
-71.0339935,-34.700364
-71.0340096,-34.7003865
-71.0333261,-34.6999467
-71.0333294,-34.6999939
-71.0333505,-34.6999389
-71.0331821,-34.7000154
-71.0331848,-34.7000631
-71.031291,-34.6967463
-71.0311893,-34.696602
-71.03083,-34.6969811
-71.0313638,-34.6968465
-71.0311522,-34.6966373
-71.0312018,-34.6966187
-71.0312622,-34.696703
-71.0311646,-34.6965633
-71.0309359,-34.6982291
-71.030769,-34.6976772
-71.030834,-34.6977738
-71.0308634,-34.6978083
-71.0309859,-34.698321
-71.0308202,-34.6975979
-71.0308774,-34.6978376
-71.0309128,-34.6978795
-71.0309811,-34.6979668
-71.0309469,-34.6979216
-71.0308692,-34.6979987
-71.0308403,-34.6979628
-71.0307949,-34.6978867
-71.0308213,-34.697929
-71.0307945,-34.6979932
-71.031427,-34.6988576
-71.0314093,-34.6988189
-71.0312907,-34.6986434
-71.0313125,-34.6986728
-71.0313415,-34.698716
-71.0313576,-34.6987464
-71.0313851,-34.6987788
-71.031446,-34.6988798
-71.031564,-34.6990486
-71.0315303,-34.6990007
-71.0315152,-34.6989784
-71.031496,-34.6989517
-71.0314815,-34.698926
-71.0314563,-34.6988963
-71.0315453,-34.6990215
-71.0358203,-34.7112597
-71.0417839,-34.7086932
-71.0419254,-34.7085059
-71.0402667,-34.7094344
-71.0310087,-34.7058722
-71.0310867,-34.7058365
-71.0502322,-34.705464
-71.0502044,-34.7054793
-71.050089,-34.7055391
-71.0500503,-34.7055563
-71.0506588,-34.7055944
-71.0501463,-34.7059247
-71.0502562,-34.7058032
-71.050288,-34.7057866
-71.0502926,-34.7058407
-71.0505878,-34.7057768
-71.0506091,-34.7058009
-71.0506659,-34.7057488
-71.0506832,-34.7057696
-71.0507612,-34.7058748
-71.0507761,-34.7058965
-71.0506885,-34.7059037
-71.0502308,-34.7062476
-71.0502499,-34.7063048
-71.0503344,-34.7061912
-71.0503166,-34.706202
-71.0503685,-34.7062351
-71.0503925,-34.7062211
-71.050507,-34.7061072
-71.0504892,-34.7061199
-71.050538,-34.7061416
-71.0505194,-34.7061537
-71.0510388,-34.7058183
-71.0510721,-34.7058635
-71.0509003,-34.706055
-71.0509189,-34.7060824
-71.0508283,-34.7060939
-71.050843,-34.7061129
-71.0509916,-34.7061791
-71.0510071,-34.7062052
-71.0509065,-34.706209
-71.050932,-34.7062339
-71.0513051,-34.7061206
-71.0512734,-34.706139
-71.0513315,-34.7061607
-71.0512997,-34.7061759
-71.0507402,-34.7064129
-71.0505986,-34.7064887
-71.0507761,-34.7064619
-71.0507087,-34.7064314
-71.051136,-34.7063641
-71.0511495,-34.7063927
-71.0510652,-34.7063964
-71.0510876,-34.7064251
-71.051161,-34.7065232
-71.0511788,-34.7065496
-71.0512239,-34.7064895
-71.0512423,-34.7065131
-71.051377,-34.7066711
-71.0513949,-34.706694
-71.0513274,-34.7067331
-71.0513989,-34.7068286
-71.0514227,-34.706862
-71.0514774,-34.7068008
-71.0514952,-34.7068272
-71.0517932,-34.7067462
-71.0517585,-34.7067666
-71.051826,-34.7068008
-71.0517935,-34.7068199
-71.051747,-34.7067747
-71.0516208,-34.7069961
-71.0516433,-34.7070254
-71.0517331,-34.7071304
-71.0517455,-34.707154
-71.0515566,-34.7070356
-71.0515775,-34.7070611
-71.051658,-34.7071654
-71.0516758,-34.707189
-71.0518574,-34.7073078
-71.0518732,-34.7073308
-71.0517917,-34.707346
-71.0518075,-34.7073676
-71.0518793,-34.707467
-71.0518951,-34.7074886
-71.051765,-34.7080771
-71.0519029,-34.708011
-71.0519275,-34.7079985
-71.0520286,-34.7076505
-71.0520391,-34.707675
-71.0521137,-34.707768
-71.0521382,-34.7077997
-71.0515995,-34.7077998
-71.0516243,-34.7077321
-71.0516501,-34.7077166
-71.0517226,-34.7076823
-71.0517375,-34.7077162
-71.051717,-34.7077285
-71.0520634,-34.7071174
-71.0520318,-34.7071354
-71.0520055,-34.7070871
-71.0520397,-34.7070734
-71.0513551,-34.7074971
-71.0513358,-34.7075065
-71.0511851,-34.7075216
-71.051335,-34.707446
-71.0513174,-34.7074568
-71.0514699,-34.7073782
-71.0516709,-34.7072407
-71.0515311,-34.7070475
-71.0512862,-34.7070908
-71.051255,-34.7071091
-71.0512416,-34.7070285
-71.0512155,-34.7070442
-71.051143,-34.7071703
-71.0511118,-34.7071865
-71.0510985,-34.7071117
-71.051073,-34.7071284
-71.0509432,-34.7071928
-71.0509146,-34.7072111
-71.0509808,-34.7072503
-71.0509547,-34.7072634
-71.0502136,-34.7074964
-71.0504271,-34.707593
-71.0507224,-34.707426
-71.0506028,-34.7072676
-71.0506833,-34.7072805
-71.0515465,-34.7064366
-71.0515204,-34.7064514
-71.0515661,-34.7064802
-71.0515473,-34.7064896
-71.0509981,-34.7067179
-71.0509625,-34.7067377
-71.0509887,-34.7067833
-71.0508631,-34.706852
-71.0495331,-34.7080408
-71.0495065,-34.7080803
-71.0492315,-34.7076541
-71.0491024,-34.7074632
-71.0491522,-34.7075509
-71.0493659,-34.7078285
-71.0492753,-34.7075369
-71.0492994,-34.7075696
-71.0493261,-34.7076121
-71.0492652,-34.7077716
-71.0493086,-34.7078369
-71.0497538,-34.708326
-71.0495802,-34.7081523
-71.0497298,-34.7082968
-71.0498124,-34.7084137
-71.0498448,-34.7084533
-71.0498668,-34.7084791
-71.0499902,-34.7086442
-71.0500133,-34.7086787
-71.0501065,-34.7086546
-71.0500876,-34.7087822
-71.0501598,-34.708714
-71.0490768,-34.7072871
-71.0491063,-34.7073216
-71.0491322,-34.7073591
-71.0489177,-34.7072195
-71.0489526,-34.7072768
-71.0488719,-34.7071539
-71.0490542,-34.7072389
-71.0487089,-34.7069477
-71.0487299,-34.7069742
-71.0487962,-34.7069067
-71.0488554,-34.7069891
-71.0488261,-34.706943
-71.0486809,-34.7067652
-71.0487101,-34.7068068
-71.048748,-34.706858
-71.0482966,-34.7064298
-71.0483731,-34.706533
-71.0483123,-34.7064596
-71.0483512,-34.7065053
-71.0483986,-34.7063855
-71.0482958,-34.7063135
-71.0484088,-34.7065843
-71.0483947,-34.7065602
-71.0482661,-34.706378
-71.0485748,-34.7066259
-71.0485371,-34.7065725
-71.0485569,-34.7065991
-71.0484693,-34.7066439
-71.048564,-34.706773
-71.0485207,-34.7067173
-71.0486604,-34.7068935
-71.0486509,-34.7068746
-71.0485901,-34.7068111
-71.0487632,-34.7070266
-71.0488129,-34.707072
-71.0488397,-34.7071122
-71.048906,-34.7069747
-71.0489889,-34.7071596
-71.0492256,-34.7077042
-71.0492693,-34.7077036
-71.0491916,-34.7076037
-71.0494065,-34.7076484
-71.0495245,-34.7077681
-71.0496732,-34.7080631
-71.0496966,-34.7080925
-71.0497225,-34.7081279
-71.0498339,-34.7081928
-71.0498126,-34.7082557
-71.0498229,-34.7082759
-71.0497708,-34.7083498
-71.0489323,-34.707019
-71.0499571,-34.7084407
-71.0499682,-34.7084579
-71.0501145,-34.7088201
-71.0501864,-34.7086969
-71.0498799,-34.7087572
-71.0501246,-34.7088967
-71.0503377,-34.7089026
-71.0503692,-34.7089043
-71.0502123,-34.7089434
-71.0502346,-34.7089692
-71.050271,-34.7090116
-71.0503084,-34.7090632
-71.0503823,-34.7090232
-71.0504066,-34.7092021
-71.0507061,-34.7095914
-71.0507324,-34.7096313
-71.0508518,-34.7096355
-71.0508225,-34.7095873
-71.0507942,-34.7095473
-71.0507527,-34.7094949
-71.0507329,-34.7094614
-71.0507016,-34.7094181
-71.0506686,-34.709374
-71.0508562,-34.7097942
-71.0507718,-34.7098433
-71.05086,-34.709868
-71.0508812,-34.709903
-71.051542,-34.7105523
-71.051517,-34.7105149
-71.050163,-34.7088729
-71.0502409,-34.7088362
-71.0502632,-34.7088645
-71.0502976,-34.7089053
-71.0501074,-34.7088622
-71.0515677,-34.7105888
-71.0516997,-34.7106617
-71.0516743,-34.7105971
-71.0517134,-34.7105693
-71.0517615,-34.7105475
-71.0517991,-34.7105211
-71.0518354,-34.7105011
-71.0518674,-34.710485
-71.0518981,-34.7104627
-71.0519371,-34.7104426
-71.0520006,-34.7104071
-71.0519692,-34.7104243
-71.051946,-34.710531
-71.0520622,-34.710459
-71.0521007,-34.7104309
-71.0521529,-34.7104054
-71.048203,-34.7126458
-71.0473774,-34.7130076
-71.0475594,-34.7129224
-71.0475973,-34.7128974
-71.0475722,-34.7129136
-71.0474313,-34.7130016
-71.0476241,-34.7129061
-71.0476152,-34.7128853
-71.0479254,-34.7128468
-71.0480229,-34.7127568
-71.0479983,-34.7127021
-71.0481026,-34.7127129
-71.0481662,-34.7126036
-71.0481701,-34.7126705
-71.0479547,-34.7128263
-71.0479803,-34.7126709
-71.0479496,-34.7126868
-71.0479189,-34.7127055
-71.048139,-34.7126885
-71.0480399,-34.7127454
-71.0483414,-34.7125033
-71.0483774,-34.712558
-71.0483914,-34.7128192
-71.0484713,-34.7125425
-71.0484686,-34.7125074
-71.0484686,-34.7124266
-71.048549,-34.712497
-71.0486305,-34.7123327
-71.0485749,-34.712365
-71.0486094,-34.7124201
-71.0487907,-34.7122405
-71.0488743,-34.7121946
-71.0489228,-34.7122385
-71.0488794,-34.7121411
-71.0489669,-34.7121379
-71.0489375,-34.7121557
-71.048922,-34.7121627
-71.0491054,-34.7120533
-71.0493018,-34.7120135
-71.0495844,-34.7117803
-71.0496241,-34.7117521
-71.0489902,-34.7121258
-71.0490289,-34.7120988
-71.0499297,-34.7116463
-71.0499545,-34.7116349
-71.0499715,-34.7115522
-71.0500458,-34.7115051
-71.0500141,-34.7115299
-71.0501201,-34.7115452
-71.0501862,-34.7115073
-71.0502318,-34.7114763
-71.0502546,-34.711464
-71.0502765,-34.7114475
-71.0502072,-34.7114201
-71.0502808,-34.7113697
-71.0502638,-34.7113816
-71.0503068,-34.7113527
-71.0504575,-34.7112784
-71.0503813,-34.7113174
-71.0504385,-34.7112921
-71.0505377,-34.7112367
-71.0505764,-34.7112122
-71.0506171,-34.7112653
-71.0505134,-34.7113293
-71.050615,-34.7111988
-71.050658,-34.7111671
-71.0507415,-34.7111171
-71.0507818,-34.7110878
-71.050708,-34.7112196
-71.0507206,-34.7110935
-71.0507629,-34.7110727
-71.0508149,-34.7110688
-71.0508662,-34.7110452
-71.0509168,-34.7110216
-71.0509667,-34.710989
-71.0510152,-34.7109598
-71.0509846,-34.7110619
-71.0509974,-34.7109339
-71.051322,-34.7108731
-71.0512084,-34.7109338
-71.0513022,-34.710883
-71.0511073,-34.710911
-71.0511441,-34.7108869
-71.0511521,-34.7109667
-71.051248,-34.7108247
-71.051223,-34.7108387
-71.0511997,-34.7108553
-71.0511158,-34.7110327
-71.0513978,-34.7108743
-71.0515009,-34.7106839
-71.0514639,-34.7107093
-71.0513127,-34.7107899
-71.0513621,-34.7107623
-71.0513392,-34.7107761
-71.0513335,-34.7107296
-71.0514316,-34.7105497
-71.0514729,-34.7106035
-71.0513344,-34.7104238
-71.0513088,-34.7103919
-71.0513926,-34.7103542
-71.0513631,-34.7104642
-71.0513473,-34.7102858
-71.0513711,-34.7103134
-71.0512714,-34.7103387
-71.0511824,-34.7102322
-71.0511497,-34.71018
-71.0511012,-34.7101227
-71.051155,-34.7100147
-71.0512123,-34.7101126
-71.0509715,-34.7099383
-71.0510009,-34.709983
-71.050979,-34.7098192
-71.050929,-34.7097407
-71.0509608,-34.7097842
-71.0509449,-34.7097581
-71.0510463,-34.7098958
-71.0510225,-34.7100191
-71.0510656,-34.7100747
-71.0509662,-34.7096848
-71.0509636,-34.7095992
-71.0505515,-34.709229
-71.0505754,-34.7092569
-71.0505914,-34.7092774
-71.0506074,-34.7093028
-71.0505705,-34.7091763
-71.0504389,-34.7090863
-71.0504728,-34.7090688
-71.0505024,-34.7091055
-71.0503917,-34.7089677
-71.0504282,-34.7089491
-71.0501525,-34.7086424
-71.0500026,-34.7085054
-71.0502304,-34.7085762
-71.0503083,-34.7085228
-71.0499861,-34.7084749
-71.0474812,-34.7086774
-71.0475393,-34.7086449
-71.0475795,-34.7086208
-71.0471572,-34.7088385
-71.0471122,-34.7088734
-71.0472068,-34.7089143
-71.0471046,-34.7089782
-71.0471264,-34.7088575
-71.0470975,-34.7088719
-71.0471549,-34.7089498
-71.0471554,-34.7089478
-71.0471941,-34.7087149
-71.0471663,-34.7086717
-71.0472254,-34.7085985
-71.0470491,-34.7085181
-71.0470772,-34.7083956
-71.0471031,-34.7084529
-71.046935,-34.708367
-71.0468482,-34.7080839
-71.0468815,-34.708135
-71.0469562,-34.7082318
-71.0468449,-34.7082445
-71.0465572,-34.7078625
-71.0466922,-34.7078892
-71.0466361,-34.7078128
-71.0458385,-34.7075602
-71.0458528,-34.707552
-71.0458716,-34.7075392
-71.0464917,-34.7075644
-71.0458928,-34.7075261
-71.0459461,-34.7075081
-71.0461598,-34.7073915
-71.0463038,-34.7073693
-71.0462477,-34.7074412
-71.0457316,-34.7075843
-71.0456291,-34.7073745
-71.0455687,-34.7073662
-71.0455269,-34.7072409
-71.0453539,-34.7070984
-71.0455864,-34.7073878
-71.0456876,-34.7075266
-71.0458185,-34.7077165
-71.0458526,-34.7077599
-71.0459091,-34.7078418
-71.0458889,-34.7078072
-71.0459742,-34.7079093
-71.0458713,-34.707787
-71.0457204,-34.7076222
-71.0451234,-34.7078521
-71.0447118,-34.7079311
-71.044757,-34.7079985
-71.0450641,-34.7078818
-71.0450347,-34.7078977
-71.0449472,-34.7078315
-71.0447617,-34.7078912
-71.0446814,-34.7077321
-71.0447016,-34.7077563
-71.0447294,-34.7077913
-71.0447503,-34.7078148
-71.0446466,-34.7079319
-71.0445994,-34.7079427
-71.0450632,-34.7074431
-71.0450264,-34.7073818
-71.0450054,-34.707353
-71.0451818,-34.7074791
-71.0452019,-34.7075128
-71.0452324,-34.7076718
-71.0452902,-34.7076376
-71.0453173,-34.7076695
-71.0453354,-34.7076238
-71.0449762,-34.707352
-71.0449998,-34.7073853
-71.0454996,-34.707899
-71.0462237,-34.708787
-71.0462651,-34.7087661
-71.0463125,-34.7087434
-71.0459674,-34.709001
-71.0459421,-34.7090162
-71.0458826,-34.7089932
-71.0459154,-34.7090269
-71.0330607,-34.7009844
-71.0332859,-34.7012729
-71.0331366,-34.7014084
-71.0333519,-34.7013883
-71.0335064,-34.7016089
-71.033518,-34.7016261
-71.0337907,-34.7019971
-71.0338054,-34.7019388
-71.035483,-34.7047731
-71.0355615,-34.7048736
-71.0355865,-34.7049115
-71.0357926,-34.7048716
-71.035729,-34.7051202
-71.0454463,-34.7102946
-71.0449746,-34.7099842
-71.0451689,-34.7098893
-71.0452789,-34.7098225
-71.0454004,-34.7098823
-71.0456133,-34.7097583
-71.0465067,-34.7094524
-71.04659,-34.7095727
-71.0465348,-34.7095029
-71.0467135,-34.7095991
-71.0467773,-34.7096844
-71.0467482,-34.7096455
-71.0467314,-34.7098301
-71.04684,-34.7097214
-71.0467629,-34.7096686
-71.0468742,-34.7097037
-71.0469044,-34.7096878
-71.0467647,-34.709494
-71.0472371,-34.7100426
-71.0469746,-34.7102938
-71.0469889,-34.7103141
-71.0468239,-34.7099628
-71.0469243,-34.7096753
-71.0469108,-34.7096111
-71.0468921,-34.7095818
-71.0468529,-34.7095347
-71.0468186,-34.7094889
-71.0468161,-34.709571
-71.0463257,-34.7093861
-71.046441,-34.7093757
-71.0464531,-34.7093929
-71.0467172,-34.7090804
-71.0466446,-34.7091173
-71.046687,-34.7091991
-71.0467553,-34.7092177
-71.0465971,-34.7092497
-71.0465564,-34.7092711
-71.0465041,-34.709299
-71.0463854,-34.7093565
-71.0465041,-34.7091898
-71.0464617,-34.7091358
-71.0467973,-34.7099244
-71.04704,-34.7091213
-71.0470452,-34.7090086
-71.0469395,-34.7090697
-71.0469374,-34.7089622
-71.0467524,-34.7089952
-71.0461339,-34.7093804
-71.0460595,-34.7094235
-71.0459987,-34.7094577
-71.0458811,-34.7096149
-71.0457072,-34.7095974
-71.0458225,-34.7095388
-71.0463203,-34.7092781
-71.0461654,-34.7094662
-71.0462078,-34.7094421
-71.0462777,-34.7094083
-71.0456812,-34.7096172
-71.0456561,-34.7096299
-71.0448853,-34.71003
-71.0449327,-34.710005
-71.0453938,-34.7097244
-71.0457888,-34.7096594
-71.0457828,-34.7095135
-71.0459501,-34.709479
-71.0458901,-34.7095108
-71.0460906,-34.7094037
-71.046215,-34.7093388
-71.0461665,-34.7093637
-71.0459631,-34.7096249
-71.0458497,-34.7096848
-71.0458862,-34.7096682
-71.0459246,-34.7096432
-71.0471155,-34.7087967
-71.0469303,-34.7089008
-71.046909,-34.7089158
-71.0475029,-34.7087693
-71.0475404,-34.7087514
-71.0475967,-34.7087204
-71.0476605,-34.7086882
-71.0476441,-34.7086982
-71.0477786,-34.7086364
-71.0478252,-34.7086066
-71.0468576,-34.7085276
-71.0468192,-34.7085467
-71.0478799,-34.7085782
-71.0479389,-34.7085414
-71.0477191,-34.7085708
-71.0477771,-34.7085377
-71.0478015,-34.7085232
-71.0477479,-34.7085541
-71.04664,-34.7085705
-71.0464315,-34.7086798
-71.0467285,-34.7085259
-71.0465763,-34.7086726
-71.046821,-34.7084783
-71.0466496,-34.7086368
-71.0467755,-34.7085067
-71.0467518,-34.7085796
-71.0466923,-34.7085462
-71.0467137,-34.7085974
-71.0465279,-34.7085649
-71.0464373,-34.708444
-71.0463715,-34.7084293
-71.0463904,-34.7084599
-71.0462968,-34.7082408
-71.0463107,-34.7082606
-71.046184,-34.7081904
-71.0462039,-34.7082127
-71.0462345,-34.7081524
-71.0460875,-34.708059
-71.0461676,-34.7080915
-71.045503,-34.708017
-71.0454873,-34.7079922
-71.0460454,-34.708731
-71.0461126,-34.7088256
-71.0460564,-34.7087448
-71.0453648,-34.7086824
-71.0452828,-34.7083564
-71.0453896,-34.7083619
-71.0455222,-34.7083813
-71.0454795,-34.7083379
-71.0453739,-34.7082085
-71.0459181,-34.7085751
-71.0459278,-34.70859
-71.0459428,-34.7086094
-71.0460001,-34.7085635
-71.0459452,-34.7084768
-71.0459168,-34.7084447
-71.0459728,-34.7085126
-71.0458428,-34.70835
-71.0458759,-34.7083901
-71.0455482,-34.708069
-71.045566,-34.7080931
-71.0455872,-34.7081218
-71.0457219,-34.708182
-71.0458064,-34.7083098
-71.045929,-34.7076094
-71.0458593,-34.7076481
-71.0459616,-34.7075909
-71.0459479,-34.7075986
-71.0459121,-34.7076199
-71.0458924,-34.7076308
-71.0458655,-34.7076602
-71.0461136,-34.7074113
-71.0459139,-34.7070124
-71.0461559,-34.7073551
-71.0464097,-34.7075103
-71.046355,-34.7074353
-71.0464309,-34.7074836
-71.0465289,-34.7076696
-71.046425,-34.7076989
-71.0463902,-34.7076464
-71.0463525,-34.7075981
-71.0463151,-34.7075569
-71.0464876,-34.7077761
-71.0467937,-34.7079521
-71.0467046,-34.7080709
-71.0466714,-34.7080837
-71.0466452,-34.707989
-71.0464623,-34.7082611
-71.0462326,-34.7074641
-71.04576,-34.7075394
-71.0457431,-34.7074978
-71.0454612,-34.7071681
-71.0454393,-34.707134
-71.0461341,-34.7073153
-71.047197,-34.7099718
-71.047391,-34.7098461
-71.0472695,-34.7093535
-71.0474162,-34.7095465
-71.0473891,-34.7095662
-71.0476867,-34.7100168
-71.0477329,-34.7096956
-71.0484032,-34.71034
-71.0482809,-34.7101712
-71.0479121,-34.7095242
-71.0479854,-34.7096046
-71.047867,-34.7094723
-71.0482755,-34.7093478
-71.0480522,-34.7096967
-71.0480846,-34.7097383
-71.0481037,-34.709776
-71.0479366,-34.7097092
-71.0479653,-34.7097501
-71.0480884,-34.709911
-71.0479654,-34.7098524
-71.0481211,-34.7099568
-71.0481766,-34.7100191
-71.0481925,-34.7100453
-71.0483233,-34.7100699
-71.0482994,-34.7100378
-71.0484059,-34.7101883
-71.0484394,-34.7104721
-71.0485645,-34.7103943
-71.0485241,-34.7103444
-71.0484768,-34.7102681
-71.0484279,-34.710212
-71.0483176,-34.709972
-71.0484631,-34.7098995
-71.0484929,-34.7104509
-71.0483416,-34.7100322
-71.0485597,-34.7105401
-71.0485933,-34.7104401
-71.0486498,-34.7105023
-71.048979,-34.7109423
-71.0490553,-34.7110305
-71.0490402,-34.7110073
-71.0490786,-34.7109729
-71.0489359,-34.7108853
-71.0489043,-34.7108497
-71.048886,-34.7108251
-71.048851,-34.7107704
-71.0488302,-34.7107355
-71.0488349,-34.7109074
-71.0488172,-34.7108821
-71.0485967,-34.71084
-71.0486287,-34.7109644
-71.0486177,-34.7109447
-71.0483829,-34.710524
-71.0487299,-34.71098
-71.0486705,-34.7110897
-71.0485766,-34.711139
